beta,infectious_period,latent_period,ifr,vaccination_rate,isolation_rate,initial_infected,peak_infectious,peak_day,cumulative_deaths,attack_rate
0.5767291545408562,6.6873317332626705,3.1826088739787837,0.015972528956302894,0.0001510944703259235,0.006292354127530557,21.168712513609957,241730.0924945082,59.0,15415.796843350245,0.9651443979550295
0.422317633645119,7.255601128407815,6.8101473795065095,0.01052228082760865,0.004359131438132379,0.09964925604299268,96.757207247787,1774.5413620045656,125.0,524.5038716048559,0.04984697521364846
0.4706535249521592,4.8002330686728225,5.482981141973644,0.018514669986671915,0.003839776091381439,0.07573413446176336,37.87801164129723,900.833423943681,128.0,551.5654430217324,0.029790725053094963
0.4449689901881232,9.082921278068293,4.316482879049953,0.012732817878929232,0.0011925926469375937,0.02786693027821296,87.87188005534215,173357.33044041452,73.0,11098.487712442566,0.8716442674334313
0.4567823161739491,6.696979697163016,3.8371682561909246,0.010348504352901371,0.003308832594874027,0.006862160317119461,6.673263720994206,90671.96422455236,99.0,6392.707457081035,0.6177421624496615
0.31751613958051417,7.065891352525746,3.3789315436305127,0.005587233883401238,0.0012736519735117675,0.09575110062715249,48.026158583806044,1835.997291812836,194.0,401.6858447038314,0.07189350814501072
0.5459212247408032,9.536860971274312,3.3697150566814464,0.010189381379841626,0.0013652299209432953,0.06904208593193373,12.573493223592882,164426.70088986837,71.0,8702.467395073561,0.8540722022919128
0.35159690383901043,4.337229219447976,4.071065668613045,0.018817079984291267,0.004963989820361359,0.009901851551810472,68.44504542292076,245.3524050312341,78.0,110.70660527200408,0.0058833041770786545
0.30556794057100733,7.342484464076018,2.831313931828889,0.017308823088742722,0.0026237367671488325,0.032764692575476616,97.87908682261957,24954.334086266863,122.0,5836.471575403393,0.3371963272996477
0.4731155478028159,9.875621540453277,2.6528982909154455,0.008768887881091534,0.004948352412874397,0.02878516523564842,36.00415126429942,156808.56007235186,66.0,6031.259675439788,0.6878021200892611
0.4473268960525819,8.80336042935927,6.042892032552819,0.01511185556378101,0.0026323905957270776,0.021728719998013117,26.710639122890225,114161.49706863523,99.0,10889.19217387151,0.720572806424243
